Date,age group,one dose cumulative
2021-10-19,60-69yrs,17916
2021-10-19,70-79yrs,12887
2021-10-19,80+,7675
2021-10-20,12-17yrs,5178
2021-10-20,18-29yrs,12077
2021-10-20,30-39yrs,10525
2021-10-20,40-49yrs,10432
2021-10-20,50-59yrs,13850
2021-10-20,60-69yrs,17917
2021-10-20,70-79yrs,12887
2021-10-20,80+,7673
2021-10-21,12-17yrs,5189
2021-10-21,18-29yrs,12094
2021-10-21,30-39yrs,10549
2021-10-21,40-49yrs,10451
2021-10-21,50-59yrs,13859
2021-10-21,60-69yrs,17924
2021-10-21,70-79yrs,12890
2021-10-21,80+,7673
2021-10-22,12-17yrs,5193
2021-10-22,18-29yrs,12104
2021-10-22,30-39yrs,10563
2021-10-22,40-49yrs,10459
2021-10-22,50-59yrs,13871
2021-10-22,60-69yrs,17926
2021-10-22,70-79yrs,12891
2021-10-22,80+,7674
2021-10-23,12-17yrs,5202
2021-10-23,18-29yrs,12131
2021-10-23,30-39yrs,10592
2021-10-23,40-49yrs,10472
2021-10-23,50-59yrs,13880
2021-10-23,60-69yrs,17936
2021-10-23,70-79yrs,12894
2021-10-23,80+,7676
2021-10-24,12-17yrs,5205
2021-10-24,18-29yrs,12143
2021-10-24,30-39yrs,10601
2021-10-24,40-49yrs,10475
2021-10-24,50-59yrs,13885
2021-10-24,60-69yrs,17940
2021-10-24,70-79yrs,12892
2021-10-24,80+,7679
2021-10-25,12-17yrs,5210
2021-10-25,18-29yrs,12148
2021-10-25,30-39yrs,10606
2021-10-25,40-49yrs,10479
2021-10-25,50-59yrs,13888
2021-10-25,60-69yrs,17941
2021-10-25,70-79yrs,12892
2021-10-25,80+,7679
2021-10-26,12-17yrs,5212
2021-10-26,18-29yrs,12163
2021-10-26,30-39yrs,10620
2021-10-26,40-49yrs,10484
2021-10-26,50-59yrs,13898
2021-10-26,60-69yrs,17945
2021-10-26,70-79yrs,12893
2021-10-26,80+,7679
2021-10-27,12-17yrs,5213
2021-10-27,18-29yrs,12173
2021-10-27,30-39yrs,10634
2021-10-27,40-49yrs,10493
2021-10-27,50-59yrs,13898
2021-10-27,60-69yrs,17946
2021-10-27,70-79yrs,12892
2021-10-27,80+,7683
2021-10-28,12-17yrs,5220
2021-10-28,18-29yrs,12197
2021-10-28,30-39yrs,10645
2021-10-28,40-49yrs,10501
2021-10-28,50-59yrs,13912
2021-10-28,60-69yrs,17952
2021-10-28,70-79yrs,12893
2021-10-28,80+,7684
2021-10-29,12-17yrs,5227
2021-10-29,18-29yrs,12219
2021-10-29,30-39yrs,10662
2021-10-29,40-49yrs,10510
2021-10-29,50-59yrs,13921
2021-10-29,60-69yrs,17958
2021-10-29,70-79yrs,12895
2021-10-29,80+,7685
2021-10-30,12-17yrs,5235
2021-10-30,18-29yrs,12234
2021-10-30,30-39yrs,10679
2021-10-30,40-49yrs,10526
2021-10-30,50-59yrs,13931
2021-10-30,60-69yrs,17966
2021-10-30,70-79yrs,12895
2021-10-30,80+,7687
2021-10-31,12-17yrs,5236
2021-10-31,18-29yrs,12246
2021-10-31,30-39yrs,10681
2021-10-31,40-49yrs,10528
2021-10-31,50-59yrs,13935
2021-10-31,60-69yrs,17966
2021-10-31,70-79yrs,12896
2021-10-31,80+,7687
2021-11-01,12-17yrs,5238
2021-11-01,18-29yrs,12253
2021-11-01,30-39yrs,10682
2021-11-01,40-49yrs,10529
2021-11-01,50-59yrs,13935
2021-11-01,60-69yrs,17966
2021-11-01,70-79yrs,12896
2021-11-01,80+,7687
2021-11-02,12-17yrs,5241
2021-11-02,18-29yrs,12258
2021-11-02,30-39yrs,10691
2021-11-02,40-49yrs,10532
2021-11-02,50-59yrs,13943
2021-11-02,60-69yrs,17972
2021-11-02,70-79yrs,12895
2021-11-02,80+,7687
2021-11-03,12-17yrs,5245
2021-11-03,18-29yrs,12272
2021-11-03,30-39yrs,10704
2021-11-03,40-49yrs,10536
