Date,age group,one dose cumulative
2021-10-12,40-49yrs,123461
2021-10-12,50-59yrs,130862
2021-10-12,60-69yrs,112468
2021-10-12,70-79yrs,74526
2021-10-12,80+,44065
2021-10-13,12-17yrs,62231
2021-10-13,18-29yrs,151961
2021-10-13,30-39yrs,128696
2021-10-13,40-49yrs,123600
2021-10-13,50-59yrs,130960
2021-10-13,60-69yrs,112509
2021-10-13,70-79yrs,74542
2021-10-13,80+,44075
2021-10-14,12-17yrs,62291
2021-10-14,18-29yrs,152129
2021-10-14,30-39yrs,128842
2021-10-14,40-49yrs,123700
2021-10-14,50-59yrs,131049
2021-10-14,60-69yrs,112551
2021-10-14,70-79yrs,74551
2021-10-14,80+,44094
2021-10-15,12-17yrs,62343
2021-10-15,18-29yrs,152311
2021-10-15,30-39yrs,128976
2021-10-15,40-49yrs,123825
2021-10-15,50-59yrs,131123
2021-10-15,60-69yrs,112585
2021-10-15,70-79yrs,74565
2021-10-15,80+,44107
2021-10-16,12-17yrs,62418
2021-10-16,18-29yrs,152492
2021-10-16,30-39yrs,129128
2021-10-16,40-49yrs,123946
2021-10-16,50-59yrs,131185
2021-10-16,60-69yrs,112619
2021-10-16,70-79yrs,74576
2021-10-16,80+,44110
2021-10-17,12-17yrs,62473
2021-10-17,18-29yrs,152597
2021-10-17,30-39yrs,129222
2021-10-17,40-49yrs,124016
2021-10-17,50-59yrs,131224
2021-10-17,60-69yrs,112638
2021-10-17,70-79yrs,74581
2021-10-17,80+,44112
2021-10-18,12-17yrs,62491
2021-10-18,18-29yrs,152651
2021-10-18,30-39yrs,129263
2021-10-18,40-49yrs,124036
2021-10-18,50-59yrs,131251
2021-10-18,60-69yrs,112657
2021-10-18,70-79yrs,74586
2021-10-18,80+,44113
2021-10-19,12-17yrs,62525
2021-10-19,18-29yrs,152741
2021-10-19,30-39yrs,129349
2021-10-19,40-49yrs,124099
2021-10-19,50-59yrs,131296
2021-10-19,60-69yrs,112679
2021-10-19,70-79yrs,74596
2021-10-19,80+,44116
2021-10-20,12-17yrs,62574
2021-10-20,18-29yrs,152785
2021-10-20,30-39yrs,129456
2021-10-20,40-49yrs,124148
2021-10-20,50-59yrs,131333
2021-10-20,60-69yrs,112699
2021-10-20,70-79yrs,74597
2021-10-20,80+,44123
