Date,age group,Total population, one dose cumulative
2021-09-29,60-69yrs,167934,149223
2021-09-29,70-79yrs,102369,90399
2021-09-29,80+,50535,48118
2021-09-30,12-17yrs,118974,88986
2021-09-30,18-29yrs,278974,268300
2021-09-30,30-39yrs,235513,187957
2021-09-30,40-49yrs,220945,173882
2021-09-30,50-59yrs,217659,188077
2021-09-30,60-69yrs,167934,149325
2021-09-30,70-79yrs,102369,90439
2021-09-30,80+,50535,48126
2021-10-01,12-17yrs,118974,89091
2021-10-01,18-29yrs,278974,268726
2021-10-01,30-39yrs,235513,188222
2021-10-01,40-49yrs,220945,174035
2021-10-01,50-59yrs,217659,188209
2021-10-01,60-69yrs,167934,149386
2021-10-01,70-79yrs,102369,90472
2021-10-01,80+,50535,48132
2021-10-02,12-17yrs,118974,89235
2021-10-02,18-29yrs,278974,269101
2021-10-02,30-39yrs,235513,188470
2021-10-02,40-49yrs,220945,174195
2021-10-02,50-59yrs,217659,188333
2021-10-02,60-69yrs,167934,149445
2021-10-02,70-79yrs,102369,90499
2021-10-02,80+,50535,48137
2021-10-03,12-17yrs,118974,89420
2021-10-03,18-29yrs,278974,269641
2021-10-03,30-39yrs,235513,188721
2021-10-03,40-49yrs,220945,174357
2021-10-03,50-59yrs,217659,188448
2021-10-03,60-69yrs,167934,149516
2021-10-03,70-79yrs,102369,90526
2021-10-03,80+,50535,48141
2021-10-04,12-17yrs,118974,89514
2021-10-04,18-29yrs,278974,270005
2021-10-04,30-39yrs,235513,188889
2021-10-04,40-49yrs,220945,174477
2021-10-04,50-59yrs,217659,188533
2021-10-04,60-69yrs,167934,149565
2021-10-04,70-79yrs,102369,90541
2021-10-04,80+,50535,48146
2021-10-05,12-17yrs,118974,89620
2021-10-05,18-29yrs,278974,270296
2021-10-05,30-39yrs,235513,189070
2021-10-05,40-49yrs,220945,174613
2021-10-05,50-59yrs,217659,188610
2021-10-05,60-69yrs,167934,149617
2021-10-05,70-79yrs,102369,90560
2021-10-05,80+,50535,48147
2021-10-06,12-17yrs,118974,89721
2021-10-06,18-29yrs,278974,270681
2021-10-06,30-39yrs,235513,189328
2021-10-06,40-49yrs,220945,174781
2021-10-06,50-59yrs,217659,188734
2021-10-06,60-69yrs,167934,149674
2021-10-06,70-79yrs,102369,90590
2021-10-06,80+,50535,48155
2021-10-07,12-17yrs,118974,89787
2021-10-07,18-29yrs,278974,271004
2021-10-07,30-39yrs,235513,189503
2021-10-07,40-49yrs,220945,174884
2021-10-07,50-59yrs,217659,188829
2021-10-07,60-69yrs,167934,149738
2021-10-07,70-79yrs,102369,90613
2021-10-07,80+,50535,48163
2021-10-08,12-17yrs,118974,89894
2021-10-08,18-29yrs,278974,271360
2021-10-08,30-39yrs,235513,189782
2021-10-08,40-49yrs,220945,175038
2021-10-08,50-59yrs,217659,188953
2021-10-08,60-69yrs,167934,149817
2021-10-08,70-79yrs,102369,90633
2021-10-08,80+,50535,48168
2021-10-09,12-17yrs,118974,90049
2021-10-09,18-29yrs,278974,271789
2021-10-09,30-39yrs,235513,190106
2021-10-09,40-49yrs,220945,175223
2021-10-09,50-59yrs,217659,189097
2021-10-09,60-69yrs,167934,149904
2021-10-09,70-79yrs,102369,90667
2021-10-09,80+,50535,48178
2021-10-10,12-17yrs,118974,90262
2021-10-10,18-29yrs,278974,272364
2021-10-10,30-39yrs,235513,190453
2021-10-10,40-49yrs,220945,175460
2021-10-10,50-59yrs,217659,189253
2021-10-10,60-69yrs,167934,149994
2021-10-10,70-79yrs,102369,90684
2021-10-10,80+,50535,48185
2021-10-11,12-17yrs,118974,90354
2021-10-11,18-29yrs,278974,272632
2021-10-11,30-39yrs,235513,190619
2021-10-11,40-49yrs,220945,175549
2021-10-11,50-59yrs,217659,189316
2021-10-11,60-69yrs,167934,150036
2021-10-11,70-79yrs,102369,90694
2021-10-11,80+,50535,48187
2021-10-12,12-17yrs,118974,90381
2021-10-12,18-29yrs,278974,272759
2021-10-12,30-39yrs,235513,190675
2021-10-12,40-49yrs,220945,175583
2021-10-12,50-59yrs,217659,189347
2021-10-12,60-69yrs,167934,150052
2021-10-12,70-79yrs,102369,90698
2021-10-12,80+,50535,48189
2021-10-13,12-17yrs,118974,90487
2021-10-13,18-29yrs,278974,273112
2021-10-13,30-39yrs,235513,190896
2021-10-13,40-49yrs,220945,175731
2021-10-13,50-59yrs,217659,189470
2021-10-13,60-69yrs,167934,150130
2021-10-13,70-79yrs,102369,90720
2021-10-13,80+,50535,48192
2021-10-14,12-17yrs,118974,90611
2021-10-14,18-29yrs,278974,273469
2021-10-14,30-39yrs,235513,191140
2021-10-14,40-49yrs,220945,175867
2021-10-14,50-59yrs,217659,189584
2021-10-14,60-69yrs,167934,150185
2021-10-14,70-79yrs,102369,90747
2021-10-14,80+,50535,48199
2021-10-15,12-17yrs,118974,90703
2021-10-15,18-29yrs,278974,273749
2021-10-15,30-39yrs,235513,191338
2021-10-15,40-49yrs,220945,176006
2021-10-15,50-59yrs,217659,189677
2021-10-15,60-69yrs,167934,150260
2021-10-15,70-79yrs,102369,90769
2021-10-15,80+,50535,48210
2021-10-16,12-17yrs,118974,90834
2021-10-16,18-29yrs,278974,273985
2021-10-16,30-39yrs,235513,191528
2021-10-16,40-49yrs,220945,176150
2021-10-16,50-59yrs,217659,189768
2021-10-16,60-69yrs,167934,150306
2021-10-16,70-79yrs,102369,90786
2021-10-16,80+,50535,48214
2021-10-17,12-17yrs,118974,90997
2021-10-17,18-29yrs,278974,274340
2021-10-17,30-39yrs,235513,191779
2021-10-17,40-49yrs,220945,176314
2021-10-17,50-59yrs,217659,189885
2021-10-17,60-69yrs,167934,150363
2021-10-17,70-79yrs,102369,90811
2021-10-17,80+,50535,48219
2021-10-18,12-17yrs,118974,91090
2021-10-18,18-29yrs,278974,274562
2021-10-18,30-39yrs,235513,191896
2021-10-18,40-49yrs,220945,176406
2021-10-18,50-59yrs,217659,189952
2021-10-18,60-69yrs,167934,150392
2021-10-18,70-79yrs,102369,90819
2021-10-18,80+,50535,48225
2021-10-19,12-17yrs,118974,91190
2021-10-19,18-29yrs,278974,274803
2021-10-19,30-39yrs,235513,192072
2021-10-19,40-49yrs,220945,176498
2021-10-19,50-59yrs,217659,190027
2021-10-19,60-69yrs,167934,150427
2021-10-19,70-79yrs,102369,90836
2021-10-19,80+,50535,48232
2021-10-20,12-17yrs,118974,91311
2021-10-20,18-29yrs,278974,275134
2021-10-20,30-39yrs,235513,192303
2021-10-20,40-49yrs,220945,176631
2021-10-20,50-59yrs,217659,190134
2021-10-20,60-69yrs,167934,150501
2021-10-20,70-79yrs,102369,90872
2021-10-20,80+,50535,48239
2021-10-21,12-17yrs,118974,91425
2021-10-21,18-29yrs,278974,275416
2021-10-21,30-39yrs,235513,192472
2021-10-21,40-49yrs,220945,176742
2021-10-21,50-59yrs,217659,190227
2021-10-21,60-69yrs,167934,150557
2021-10-21,70-79yrs,102369,90898
2021-10-21,80+,50535,48247
2021-10-22,12-17yrs,118974,91534
2021-10-22,18-29yrs,278974,275671
2021-10-22,30-39yrs,235513,192630
2021-10-22,40-49yrs,220945,176845
2021-10-22,50-59yrs,217659,190325
2021-10-22,60-69yrs,167934,150633
2021-10-22,70-79yrs,102369,90932
2021-10-22,80+,50535,48258
