Date,age group,Total population, one dose cumulative
2021-10-04,12-17yrs,37614,29753
2021-10-04,18-29yrs,87904,67231
2021-10-04,30-39yrs,74380,61467
2021-10-04,40-49yrs,72346,60354
2021-10-04,50-59yrs,92219,74202
2021-10-04,60-69yrs,79793,77149
2021-10-04,70-79yrs,54104,52735
2021-10-04,80+,30142,30267
2021-10-05,12-17yrs,37614,29798
2021-10-05,18-29yrs,87904,67328
2021-10-05,30-39yrs,74380,61578
2021-10-05,40-49yrs,72346,60419
2021-10-05,50-59yrs,92219,74250
2021-10-05,60-69yrs,79793,77175
2021-10-05,70-79yrs,54104,52748
2021-10-05,80+,30142,30268
2021-10-06,12-17yrs,37614,29852
2021-10-06,18-29yrs,87904,67465
2021-10-06,30-39yrs,74380,61705
2021-10-06,40-49yrs,72346,60489
2021-10-06,50-59yrs,92219,74291
2021-10-06,60-69yrs,79793,77211
2021-10-06,70-79yrs,54104,52762
2021-10-06,80+,30142,30270
2021-10-07,12-17yrs,37614,29886
2021-10-07,18-29yrs,87904,67541
2021-10-07,30-39yrs,74380,61765
2021-10-07,40-49yrs,72346,60554
2021-10-07,50-59yrs,92219,74321
2021-10-07,60-69yrs,79793,77230
2021-10-07,70-79yrs,54104,52768
2021-10-07,80+,30142,30275
2021-10-08,12-17yrs,37614,29951
2021-10-08,18-29yrs,87904,67652
2021-10-08,30-39yrs,74380,61868
2021-10-08,40-49yrs,72346,60622
2021-10-08,50-59yrs,92219,74396
2021-10-08,60-69yrs,79793,77268
2021-10-08,70-79yrs,54104,52785
2021-10-08,80+,30142,30288
2021-10-09,12-17yrs,37614,29999
2021-10-09,18-29yrs,87904,67788
2021-10-09,30-39yrs,74380,61972
2021-10-09,40-49yrs,72346,60698
2021-10-09,50-59yrs,92219,74442
2021-10-09,60-69yrs,79793,77301
2021-10-09,70-79yrs,54104,52800
2021-10-09,80+,30142,30292
2021-10-10,12-17yrs,37614,30042
2021-10-10,18-29yrs,87904,67854
2021-10-10,30-39yrs,74380,62050
2021-10-10,40-49yrs,72346,60748
2021-10-10,50-59yrs,92219,74463
2021-10-10,60-69yrs,79793,77309
2021-10-10,70-79yrs,54104,52802
2021-10-10,80+,30142,30292
2021-10-11,12-17yrs,37614,30071
2021-10-11,18-29yrs,87904,67920
2021-10-11,30-39yrs,74380,62100
2021-10-11,40-49yrs,72346,60781
2021-10-11,50-59yrs,92219,74478
