Date,age group,Total population, one dose cumulative
2021-10-11,18-29yrs,14861,10104
2021-10-11,30-39yrs,13489,9256
2021-10-11,40-49yrs,11851,9053
2021-10-11,50-59yrs,15489,12614
2021-10-11,60-69yrs,15644,15577
2021-10-11,70-79yrs,10814,10864
2021-10-11,80+,6453,6153
2021-10-12,12-17yrs,6329,4870
2021-10-12,18-29yrs,14861,10105
2021-10-12,30-39yrs,13489,9260
2021-10-12,40-49yrs,11851,9057
2021-10-12,50-59yrs,15489,12614
2021-10-12,60-69yrs,15644,15578
2021-10-12,70-79yrs,10814,10864
2021-10-12,80+,6453,6153
2021-10-13,12-17yrs,6329,4892
2021-10-13,18-29yrs,14861,10147
2021-10-13,30-39yrs,13489,9275
2021-10-13,40-49yrs,11851,9074
2021-10-13,50-59yrs,15489,12629
2021-10-13,60-69yrs,15644,15585
2021-10-13,70-79yrs,10814,10869
2021-10-13,80+,6453,6154
2021-10-14,12-17yrs,6329,4893
2021-10-14,18-29yrs,14861,10160
2021-10-14,30-39yrs,13489,9290
2021-10-14,40-49yrs,11851,9079
2021-10-14,50-59yrs,15489,12630
2021-10-14,60-69yrs,15644,15589
2021-10-14,70-79yrs,10814,10870
2021-10-14,80+,6453,6154
2021-10-15,12-17yrs,6329,4903
2021-10-15,18-29yrs,14861,10179
2021-10-15,30-39yrs,13489,9319
2021-10-15,40-49yrs,11851,9093
2021-10-15,50-59yrs,15489,12644
2021-10-15,60-69yrs,15644,15600
2021-10-15,70-79yrs,10814,10874
2021-10-15,80+,6453,6155
2021-10-16,12-17yrs,6329,4906
2021-10-16,18-29yrs,14861,10203
2021-10-16,30-39yrs,13489,9338
2021-10-16,40-49yrs,11851,9105
2021-10-16,50-59yrs,15489,12652
2021-10-16,60-69yrs,15644,15608
2021-10-16,70-79yrs,10814,10875
2021-10-16,80+,6453,6155
2021-10-17,12-17yrs,6329,4905
2021-10-17,18-29yrs,14861,10209
2021-10-17,30-39yrs,13489,9343
2021-10-17,40-49yrs,11851,9107
2021-10-17,50-59yrs,15489,12653
2021-10-17,60-69yrs,15644,15610
2021-10-17,70-79yrs,10814,10875
2021-10-17,80+,6453,6154
2021-10-18,12-17yrs,6329,4905
2021-10-18,18-29yrs,14861,10216
2021-10-18,30-39yrs,13489,9344
2021-10-18,40-49yrs,11851,9107
2021-10-18,50-59yrs,15489,12655
2021-10-18,60-69yrs,15644,15611
2021-10-18,70-79yrs,10814,10875
2021-10-18,80+,6453,6154
2021-10-19,12-17yrs,6329,4907
2021-10-19,18-29yrs,14861,10225
2021-10-19,30-39yrs,13489,9358
2021-10-19,40-49yrs,11851,9115
2021-10-19,50-59yrs,15489,12667
2021-10-19,60-69yrs,15644,15619
2021-10-19,70-79yrs,10814,10875
2021-10-19,80+,6453,6154
2021-10-20,12-17yrs,6329,4914
2021-10-20,18-29yrs,14861,10264
2021-10-20,30-39yrs,13489,9395
2021-10-20,40-49yrs,11851,9129
2021-10-20,50-59yrs,15489,12681
2021-10-20,60-69yrs,15644,15625
2021-10-20,70-79yrs,10814,10877
2021-10-20,80+,6453,6155
2021-10-21,12-17yrs,6329,4921
2021-10-21,18-29yrs,14861,10283
2021-10-21,30-39yrs,13489,9411
2021-10-21,40-49yrs,11851,9144
2021-10-21,50-59yrs,15489,12685
2021-10-21,60-69yrs,15644,15637
2021-10-21,70-79yrs,10814,10879
2021-10-21,80+,6453,6155
2021-10-22,12-17yrs,6329,4934
2021-10-22,18-29yrs,14861,10312
2021-10-22,30-39yrs,13489,9431
2021-10-22,40-49yrs,11851,9155
2021-10-22,50-59yrs,15489,12692
2021-10-22,60-69yrs,15644,15638
2021-10-22,70-79yrs,10814,10882
2021-10-22,80+,6453,6155
