Date,age group,Total population, one dose cumulative
2021-10-13,18-29yrs,72405,56959
2021-10-13,30-39yrs,48477,42237
2021-10-13,40-49yrs,50811,43880
2021-10-13,50-59yrs,60800,51568
2021-10-13,60-69yrs,54082,50079
2021-10-13,70-79yrs,35970,34432
2021-10-13,80+,20462,20067
2021-10-14,12-17yrs,29770,22543
2021-10-14,18-29yrs,72405,57080
2021-10-14,30-39yrs,48477,42342
2021-10-14,40-49yrs,50811,43951
2021-10-14,50-59yrs,60800,51629
2021-10-14,60-69yrs,54082,50116
2021-10-14,70-79yrs,35970,34445
2021-10-14,80+,20462,20068
2021-10-15,12-17yrs,29770,22568
2021-10-15,18-29yrs,72405,57167
2021-10-15,30-39yrs,48477,42406
2021-10-15,40-49yrs,50811,43997
2021-10-15,50-59yrs,60800,51682
2021-10-15,60-69yrs,54082,50146
2021-10-15,70-79yrs,35970,34456
2021-10-15,80+,20462,20070
2021-10-16,12-17yrs,29770,22612
2021-10-16,18-29yrs,72405,57261
2021-10-16,30-39yrs,48477,42488
2021-10-16,40-49yrs,50811,44060
2021-10-16,50-59yrs,60800,51729
2021-10-16,60-69yrs,54082,50164
2021-10-16,70-79yrs,35970,34472
2021-10-16,80+,20462,20074
2021-10-17,12-17yrs,29770,22697
2021-10-17,18-29yrs,72405,57342
2021-10-17,30-39yrs,48477,42552
2021-10-17,40-49yrs,50811,44091
2021-10-17,50-59yrs,60800,51758
2021-10-17,60-69yrs,54082,50175
2021-10-17,70-79yrs,35970,34475
2021-10-17,80+,20462,20077
2021-10-18,12-17yrs,29770,22733
2021-10-18,18-29yrs,72405,57386
2021-10-18,30-39yrs,48477,42585
2021-10-18,40-49yrs,50811,44122
2021-10-18,50-59yrs,60800,51772
2021-10-18,60-69yrs,54082,50184
2021-10-18,70-79yrs,35970,34477
2021-10-18,80+,20462,20077
2021-10-19,12-17yrs,29770,22773
2021-10-19,18-29yrs,72405,57483
2021-10-19,30-39yrs,48477,42657
2021-10-19,40-49yrs,50811,44172
2021-10-19,50-59yrs,60800,51820
2021-10-19,60-69yrs,54082,50200
2021-10-19,70-79yrs,35970,34484
2021-10-19,80+,20462,20079
2021-10-20,12-17yrs,29770,22802
2021-10-20,18-29yrs,72405,57534
2021-10-20,30-39yrs,48477,42710
2021-10-20,40-49yrs,50811,44213
2021-10-20,50-59yrs,60800,51860
2021-10-20,60-69yrs,54082,50223
2021-10-20,70-79yrs,35970,34490
2021-10-20,80+,20462,20078
2021-10-21,12-17yrs,29770,22833
2021-10-21,18-29yrs,72405,57598
2021-10-21,30-39yrs,48477,42773
2021-10-21,40-49yrs,50811,44255
2021-10-21,50-59yrs,60800,51887
2021-10-21,60-69yrs,54082,50238
2021-10-21,70-79yrs,35970,34496
2021-10-21,80+,20462,20081
2021-10-22,12-17yrs,29770,22867
2021-10-22,18-29yrs,72405,57676
2021-10-22,30-39yrs,48477,42853
2021-10-22,40-49yrs,50811,44297
2021-10-22,50-59yrs,60800,51926
2021-10-22,60-69yrs,54082,50247
2021-10-22,70-79yrs,35970,34500
2021-10-22,80+,20462,20083
