Date,age group,Total population, one dose cumulative
2021-09-24,80+,7894,8051
2021-09-25,12-17yrs,9043,7234
2021-09-25,18-29yrs,22251,19847
2021-09-25,30-39yrs,18511,16101
2021-09-25,40-49yrs,17224,14873
2021-09-25,50-59yrs,20955,18668
2021-09-25,60-69yrs,22248,21031
2021-09-25,70-79yrs,13660,13728
2021-09-25,80+,7894,8051
2021-09-26,12-17yrs,9043,7248
2021-09-26,18-29yrs,22251,19876
2021-09-26,30-39yrs,18511,16115
2021-09-26,40-49yrs,17224,14885
2021-09-26,50-59yrs,20955,18676
2021-09-26,60-69yrs,22248,21035
2021-09-26,70-79yrs,13660,13728
2021-09-26,80+,7894,8052
2021-09-27,12-17yrs,9043,7250
2021-09-27,18-29yrs,22251,19881
2021-09-27,30-39yrs,18511,16118
2021-09-27,40-49yrs,17224,14885
2021-09-27,50-59yrs,20955,18676
2021-09-27,60-69yrs,22248,21035
2021-09-27,70-79yrs,13660,13728
2021-09-27,80+,7894,8052
2021-09-28,12-17yrs,9043,7276
2021-09-28,18-29yrs,22251,19942
2021-09-28,30-39yrs,18511,16162
2021-09-28,40-49yrs,17224,14908
2021-09-28,50-59yrs,20955,18689
2021-09-28,60-69yrs,22248,21051
2021-09-28,70-79yrs,13660,13732
2021-09-28,80+,7894,8052
2021-09-29,12-17yrs,9043,7321
2021-09-29,18-29yrs,22251,20036
2021-09-29,30-39yrs,18511,16228
2021-09-29,40-49yrs,17224,14958
2021-09-29,50-59yrs,20955,18723
2021-09-29,60-69yrs,22248,21076
2021-09-29,70-79yrs,13660,13743
2021-09-29,80+,7894,8054
2021-09-30,12-17yrs,9043,7348
2021-09-30,18-29yrs,22251,20094
2021-09-30,30-39yrs,18511,16273
2021-09-30,40-49yrs,17224,14985
2021-09-30,50-59yrs,20955,18746
2021-09-30,60-69yrs,22248,21088
2021-09-30,70-79yrs,13660,13749
2021-09-30,80+,7894,8057
2021-10-01,12-17yrs,9043,7366
2021-10-01,18-29yrs,22251,20142
2021-10-01,30-39yrs,18511,16301
2021-10-01,40-49yrs,17224,15004
2021-10-01,50-59yrs,20955,18755
2021-10-01,60-69yrs,22248,21094
2021-10-01,70-79yrs,13660,13750
2021-10-01,80+,7894,8059
2021-10-02,12-17yrs,9043,7373
2021-10-02,18-29yrs,22251,20190
2021-10-02,30-39yrs,18511,16324
2021-10-02,40-49yrs,17224,15019
2021-10-02,50-59yrs,20955,18763
2021-10-02,60-69yrs,22248,21104
2021-10-02,70-79yrs,13660,13752
2021-10-02,80+,7894,8064
2021-10-03,12-17yrs,9043,7375
2021-10-03,18-29yrs,22251,20201
2021-10-03,30-39yrs,18511,16333
2021-10-03,40-49yrs,17224,15027
2021-10-03,50-59yrs,20955,18765
2021-10-03,60-69yrs,22248,21107
2021-10-03,70-79yrs,13660,13752
2021-10-03,80+,7894,8065
2021-10-04,12-17yrs,9043,7375
2021-10-04,18-29yrs,22251,20218
2021-10-04,30-39yrs,18511,16341
2021-10-04,40-49yrs,17224,15027
2021-10-04,50-59yrs,20955,18766
2021-10-04,60-69yrs,22248,21109
2021-10-04,70-79yrs,13660,13752
2021-10-04,80+,7894,8066
2021-10-05,12-17yrs,9043,7393
2021-10-05,18-29yrs,22251,20255
2021-10-05,30-39yrs,18511,16367
2021-10-05,40-49yrs,17224,15035
2021-10-05,50-59yrs,20955,18781
2021-10-05,60-69yrs,22248,21118
2021-10-05,70-79yrs,13660,13754
2021-10-05,80+,7894,8067
2021-10-06,12-17yrs,9043,7427
2021-10-06,18-29yrs,22251,20294
2021-10-06,30-39yrs,18511,16403
2021-10-06,40-49yrs,17224,15060
2021-10-06,50-59yrs,20955,18799
2021-10-06,60-69yrs,22248,21127
2021-10-06,70-79yrs,13660,13759
2021-10-06,80+,7894,8070
2021-10-07,12-17yrs,9043,7442
2021-10-07,18-29yrs,22251,20312
2021-10-07,30-39yrs,18511,16422
2021-10-07,40-49yrs,17224,15073
2021-10-07,50-59yrs,20955,18807
2021-10-07,60-69yrs,22248,21133
2021-10-07,70-79yrs,13660,13761
2021-10-07,80+,7894,8072
2021-10-08,12-17yrs,9043,7459
2021-10-08,18-29yrs,22251,20346
2021-10-08,30-39yrs,18511,16449
2021-10-08,40-49yrs,17224,15092
2021-10-08,50-59yrs,20955,18821
2021-10-08,60-69yrs,22248,21136
2021-10-08,70-79yrs,13660,13762
2021-10-08,80+,7894,8071
2021-10-09,12-17yrs,9043,7489
2021-10-09,18-29yrs,22251,20402
2021-10-09,30-39yrs,18511,16491
2021-10-09,40-49yrs,17224,15129
2021-10-09,50-59yrs,20955,18845
2021-10-09,60-69yrs,22248,21146
2021-10-09,70-79yrs,13660,13762
2021-10-09,80+,7894,8072
2021-10-10,12-17yrs,9043,7492
2021-10-10,18-29yrs,22251,20417
2021-10-10,30-39yrs,18511,16505
2021-10-10,40-49yrs,17224,15135
2021-10-10,50-59yrs,20955,18854
2021-10-10,60-69yrs,22248,21145
2021-10-10,70-79yrs,13660,13762
2021-10-10,80+,7894,8072
2021-10-11,12-17yrs,9043,7494
2021-10-11,18-29yrs,22251,20421
2021-10-11,30-39yrs,18511,16510
2021-10-11,40-49yrs,17224,15138
2021-10-11,50-59yrs,20955,18855
2021-10-11,60-69yrs,22248,21145
2021-10-11,70-79yrs,13660,13762
2021-10-11,80+,7894,8072
2021-10-12,12-17yrs,9043,7495
2021-10-12,18-29yrs,22251,20423
2021-10-12,30-39yrs,18511,16511
2021-10-12,40-49yrs,17224,15141
2021-10-12,50-59yrs,20955,18856
2021-10-12,60-69yrs,22248,21145
2021-10-12,70-79yrs,13660,13762
2021-10-12,80+,7894,8072
2021-10-13,12-17yrs,9043,7512
2021-10-13,18-29yrs,22251,20461
2021-10-13,30-39yrs,18511,16543
2021-10-13,40-49yrs,17224,15160
2021-10-13,50-59yrs,20955,18869
2021-10-13,60-69yrs,22248,21154
2021-10-13,70-79yrs,13660,13765
2021-10-13,80+,7894,8072
2021-10-14,12-17yrs,9043,7530
2021-10-14,18-29yrs,22251,20497
2021-10-14,30-39yrs,18511,16574
2021-10-14,40-49yrs,17224,15180
2021-10-14,50-59yrs,20955,18884
2021-10-14,60-69yrs,22248,21161
2021-10-14,70-79yrs,13660,13769
2021-10-14,80+,7894,8074
2021-10-15,12-17yrs,9043,7547
2021-10-15,18-29yrs,22251,20540
2021-10-15,30-39yrs,18511,16607
2021-10-15,40-49yrs,17224,15210
2021-10-15,50-59yrs,20955,18899
2021-10-15,60-69yrs,22248,21164
2021-10-15,70-79yrs,13660,13770
2021-10-15,80+,7894,8075
2021-10-16,12-17yrs,9043,7556
2021-10-16,18-29yrs,22251,20576
2021-10-16,30-39yrs,18511,16644
2021-10-16,40-49yrs,17224,15235
2021-10-16,50-59yrs,20955,18911
2021-10-16,60-69yrs,22248,21169
2021-10-16,70-79yrs,13660,13771
2021-10-16,80+,7894,8076
2021-10-17,12-17yrs,9043,7561
2021-10-17,18-29yrs,22251,20582
