Date,age group,Total population, one dose cumulative
2021-10-18,70-79yrs,10558,10671
2021-10-18,80+,6269,6310
2021-10-19,12-17yrs,7233,4767
2021-10-19,18-29yrs,14984,10426
2021-10-19,30-39yrs,11594,9241
2021-10-19,40-49yrs,11350,9611
2021-10-19,50-59yrs,15450,12582
2021-10-19,60-69yrs,15770,15143
2021-10-19,70-79yrs,10558,10672
2021-10-19,80+,6269,6311
2021-10-20,12-17yrs,7233,4782
2021-10-20,18-29yrs,14984,10478
2021-10-20,30-39yrs,11594,9274
2021-10-20,40-49yrs,11350,9632
2021-10-20,50-59yrs,15450,12599
2021-10-20,60-69yrs,15770,15154
2021-10-20,70-79yrs,10558,10675
2021-10-20,80+,6269,6318
2021-10-21,12-17yrs,7233,4798
2021-10-21,18-29yrs,14984,10503
2021-10-21,30-39yrs,11594,9303
2021-10-21,40-49yrs,11350,9651
2021-10-21,50-59yrs,15450,12608
2021-10-21,60-69yrs,15770,15164
2021-10-21,70-79yrs,10558,10680
2021-10-21,80+,6269,6318
2021-10-22,12-17yrs,7233,4803
2021-10-22,18-29yrs,14984,10514
2021-10-22,30-39yrs,11594,9322
2021-10-22,40-49yrs,11350,9660
2021-10-22,50-59yrs,15450,12613
2021-10-22,60-69yrs,15770,15176
2021-10-22,70-79yrs,10558,10695
2021-10-22,80+,6269,6326
